trip_id,arrival_time,departure_time,stop_id,stop_sequence,timepoint
4459416,12:42:00,12:42:00,93,12,1
4459416,12:44:00,12:44:00,94,13,1
4459416,12:45:00,12:45:00,95,14,1
4459416,12:46:00,12:46:00,96,15,1
4459416,12:47:00,12:47:00,97,16,1
4459416,12:49:00,12:49:00,98,17,1
4459416,12:50:00,12:50:00,99,18,1
4459416,12:51:00,12:51:00,100,19,1
4459416,12:52:00,12:52:00,55,20,1
4459416,12:55:00,12:55:00,101,21,1
4459416,12:57:00,12:57:00,102,22,1
4459416,12:58:00,12:58:00,103,23,1
4459416,12:59:00,12:59:00,104,24,1
4459416,13:01:00,13:01:00,105,25,1
4459416,13:02:00,13:02:00,113,26,1
4459416,13:04:00,13:04:00,112,27,1
4459416,13:06:00,13:06:00,111,28,1
4459416,13:07:00,13:07:00,110,29,1
4459417,12:18:00,12:18:00,115,1,1
4459417,12:21:00,12:21:00,122,2,1
4459417,12:22:00,12:22:00,123,3,1
4459417,12:24:00,12:24:00,127,4,1
4459417,12:25:00,12:25:00,83,5,1
4459417,12:26:00,12:26:00,84,6,1
4459417,12:28:00,12:28:00,85,7,1
4459417,12:30:00,12:30:00,86,8,1
4459417,12:31:00,12:31:00,87,9,1
4459417,12:32:00,12:32:00,88,10,1
4459417,12:34:00,12:34:00,89,11,1
4459417,12:36:00,12:36:00,90,12,1
4459417,12:38:00,12:38:00,12,13,1
4459417,12:40:00,12:40:00,91,14,1
4459417,12:42:00,12:42:00,128,15,1
4459417,12:44:00,12:44:00,129,16,1
4459417,12:45:00,12:45:00,130,17,1
4459417,12:47:00,12:47:00,131,18,1
4459417,12:49:00,12:49:00,132,19,1
4459418,12:30:00,12:30:00,83,1,1
4459418,12:31:00,12:31:00,84,2,1
4459418,12:33:00,12:33:00,85,3,1
4459418,12:35:00,12:35:00,86,4,1
4459418,12:36:00,12:36:00,87,5,1
4459418,12:37:00,12:37:00,88,6,1
4459418,12:39:00,12:39:00,89,7,1
4459418,12:41:00,12:41:00,90,8,1
4459418,12:43:00,12:43:00,12,9,1
4459418,12:45:00,12:45:00,91,10,1
4459418,12:49:00,12:49:00,92,11,1
4459418,12:52:00,12:52:00,93,12,1
4459418,12:54:00,12:54:00,94,13,1
4459418,12:55:00,12:55:00,95,14,1
4459418,12:56:00,12:56:00,96,15,1
4459418,12:57:00,12:57:00,97,16,1
4459418,12:59:00,12:59:00,98,17,1
4459418,13:00:00,13:00:00,99,18,1
4459418,13:01:00,13:01:00,100,19,1
4459418,13:02:00,13:02:00,55,20,1
4459418,13:05:00,13:05:00,101,21,1
4459418,13:07:00,13:07:00,102,22,1
4459418,13:08:00,13:08:00,103,23,1
4459418,13:09:00,13:09:00,104,24,1
4459419,12:28:00,12:28:00,115,1,1
4459419,12:31:00,12:31:00,122,2,1
4459419,12:32:00,12:32:00,123,3,1
4459419,12:34:00,12:34:00,126,4,1
4459420,12:40:00,12:40:00,83,1,1
4459420,12:41:00,12:41:00,84,2,1
4459420,12:43:00,12:43:00,85,3,1
4459420,12:45:00,12:45:00,86,4,1
4459420,12:46:00,12:46:00,87,5,1
4459420,12:47:00,12:47:00,88,6,1
4459420,12:49:00,12:49:00,89,7,1
4459420,12:51:00,12:51:00,90,8,1
4459420,12:53:00,12:53:00,12,9,1
4459420,12:55:00,12:55:00,91,10,1
4459420,12:59:00,12:59:00,92,11,1
4459420,13:02:00,13:02:00,93,12,1
4459420,13:04:00,13:04:00,94,13,1
4459420,13:05:00,13:05:00,95,14,1
4459420,13:06:00,13:06:00,96,15,1
4459420,13:07:00,13:07:00,97,16,1
4459420,13:09:00,13:09:00,98,17,1
4459420,13:10:00,13:10:00,99,18,1
4459420,13:11:00,13:11:00,100,19,1
4459420,13:12:00,13:12:00,55,20,1
4459420,13:15:00,13:15:00,101,21,1
4459420,13:17:00,13:17:00,102,22,1
4459420,13:18:00,13:18:00,103,23,1
4459420,13:19:00,13:19:00,104,24,1
4459420,13:22:00,13:22:00,106,25,1
4459421,13:16:00,13:16:00,55,1,1
4459421,13:19:00,13:19:00,101,2,1
4459421,13:21:00,13:21:00,102,3,1
4459421,13:22:00,13:22:00,103,4,1
4459421,13:23:00,13:23:00,104,5,1
4459421,13:25:00,13:25:00,105,6,1
4459421,13:26:00,13:26:00,114,7,1
4459422,12:38:00,12:38:00,115,1,1
4459422,12:41:00,12:41:00,122,2,1
4459422,12:42:00,12:42:00,123,3,1
4459422,12:44:00,12:44:00,127,4,1
4459422,12:45:00,12:45:00,83,5,1
4459422,12:46:00,12:46:00,84,6,1
4459422,12:48:00,12:48:00,85,7,1
4459422,12:50:00,12:50:00,86,8,1
4459422,12:51:00,12:51:00,87,9,1
4459422,12:52:00,12:52:00,88,10,1
4459422,12:54:00,12:54:00,89,11,1
4459422,12:56:00,12:56:00,90,12,1
4459422,12:58:00,12:58:00,12,13,1
4459422,13:00:00,13:00:00,91,14,1
4459422,13:02:00,13:02:00,128,15,1
4459422,13:04:00,13:04:00,129,16,1
4459422,13:05:00,13:05:00,130,17,1
4459422,13:07:00,13:07:00,131,18,1
4459422,13:09:00,13:09:00,132,19,1
4459423,12:50:00,12:50:00,83,1,1
4459423,12:51:00,12:51:00,84,2,1
4459423,12:53:00,12:53:00,85,3,1
4459423,12:55:00,12:55:00,86,4,1
4459423,12:56:00,12:56:00,87,5,1
4459423,12:57:00,12:57:00,88,6,1
4459423,12:59:00,12:59:00,89,7,1
4459423,13:01:00,13:01:00,90,8,1
4459423,13:03:00,13:03:00,12,9,1
4459423,13:05:00,13:05:00,91,10,1
4459423,13:09:00,13:09:00,92,11,1
4459423,13:12:00,13:12:00,93,12,1
4459423,13:14:00,13:14:00,94,13,1
4459423,13:15:00,13:15:00,95,14,1
4459423,13:16:00,13:16:00,96,15,1
4459423,13:17:00,13:17:00,97,16,1
4459423,13:19:00,13:19:00,98,17,1
4459423,13:20:00,13:20:00,99,18,1
4459423,13:21:00,13:21:00,100,19,1
4459423,13:22:00,13:22:00,55,20,1
4459423,13:25:00,13:25:00,101,21,1
4459423,13:27:00,13:27:00,102,22,1
4459423,13:28:00,13:28:00,103,23,1
4459423,13:29:00,13:29:00,104,24,1
4459423,13:31:00,13:31:00,105,25,1
4459423,13:32:00,13:32:00,113,26,1
4459423,13:34:00,13:34:00,112,27,1
4459423,13:36:00,13:36:00,111,28,1
4459423,13:37:00,13:37:00,110,29,1
4459424,12:48:00,12:48:00,115,1,1
4459424,12:51:00,12:51:00,122,2,1
4459424,12:52:00,12:52:00,123,3,1
4459424,12:54:00,12:54:00,126,4,1
4459425,13:00:00,13:00:00,83,1,1
4459425,13:01:00,13:01:00,84,2,1
4459425,13:03:00,13:03:00,85,3,1
4459425,13:05:00,13:05:00,86,4,1
4459425,13:06:00,13:06:00,87,5,1
4459425,13:07:00,13:07:00,88,6,1
4459425,13:09:00,13:09:00,89,7,1
4459425,13:11:00,13:11:00,90,8,1
4459425,13:13:00,13:13:00,12,9,1
4459425,13:15:00,13:15:00,91,10,1
4459425,13:19:00,13:19:00,92,11,1
4459425,13:22:00,13:22:00,93,12,1
4459425,13:24:00,13:24:00,94,13,1
4459425,13:25:00,13:25:00,95,14,1
4459425,13:26:00,13:26:00,96,15,1
4459425,13:27:00,13:27:00,97,16,1
4459425,13:29:00,13:29:00,98,17,1
4459425,13:30:00,13:30:00,99,18,1
4459425,13:31:00,13:31:00,100,19,1
4459425,13:32:00,13:32:00,55,20,1
4459425,13:35:00,13:35:00,101,21,1
4459425,13:37:00,13:37:00,102,22,1
4459425,13:38:00,13:38:00,103,23,1
4459425,13:39:00,13:39:00,104,24,1
4459426,12:58:00,12:58:00,115,1,1
4459426,13:01:00,13:01:00,122,2,1
4459426,13:02:00,13:02:00,123,3,1
4459426,13:04:00,13:04:00,127,4,1
4459426,13:05:00,13:05:00,83,5,1
4459426,13:06:00,13:06:00,84,6,1
4459426,13:08:00,13:08:00,85,7,1
4459426,13:10:00,13:10:00,86,8,1
4459426,13:11:00,13:11:00,87,9,1
4459426,13:12:00,13:12:00,88,10,1
4459426,13:14:00,13:14:00,89,11,1
4459426,13:16:00,13:16:00,90,12,1
4459426,13:18:00,13:18:00,12,13,1
4459426,13:20:00,13:20:00,91,14,1
4459426,13:22:00,13:22:00,128,15,1
4459426,13:24:00,13:24:00,129,16,1
4459426,13:25:00,13:25:00,130,17,1
4459426,13:27:00,13:27:00,131,18,1
4459426,13:29:00,13:29:00,132,19,1
4459427,13:10:00,13:10:00,83,1,1
4459427,13:11:00,13:11:00,84,2,1
4459427,13:13:00,13:13:00,85,3,1
4459427,13:15:00,13:15:00,86,4,1
4459427,13:16:00,13:16:00,87,5,1
4459427,13:17:00,13:17:00,88,6,1
4459427,13:19:00,13:19:00,89,7,1
4459427,13:21:00,13:21:00,90,8,1
4459427,13:23:00,13:23:00,12,9,1
4459427,13:25:00,13:25:00,91,10,1
4459427,13:29:00,13:29:00,92,11,1
4459427,13:32:00,13:32:00,93,12,1
4459427,13:34:00,13:34:00,94,13,1
4459427,13:35:00,13:35:00,95,14,1
4459427,13:36:00,13:36:00,96,15,1
4459427,13:37:00,13:37:00,97,16,1
4459427,13:39:00,13:39:00,98,17,1
4459427,13:40:00,13:40:00,99,18,1
4459427,13:41:00,13:41:00,100,19,1
4459427,13:42:00,13:42:00,55,20,1
4459427,13:45:00,13:45:00,101,21,1
4459427,13:47:00,13:47:00,102,22,1
4459427,13:48:00,13:48:00,103,23,1
4459427,13:49:00,13:49:00,104,24,1
4459427,13:52:00,13:52:00,106,25,1
4459428,13:46:00,13:46:00,55,1,1
4459428,13:49:00,13:49:00,101,2,1
4459428,13:51:00,13:51:00,102,3,1
4459428,13:52:00,13:52:00,103,4,1
4459428,13:53:00,13:53:00,104,5,1
4459428,13:55:00,13:55:00,105,6,1
4459428,13:56:00,13:56:00,114,7,1
4459429,13:08:00,13:08:00,115,1,1
4459429,13:11:00,13:11:00,122,2,1
4459429,13:12:00,13:12:00,123,3,1
4459429,13:14:00,13:14:00,126,4,1
4459430,13:20:00,13:20:00,83,1,1
4459430,13:21:00,13:21:00,84,2,1
4459430,13:23:00,13:23:00,85,3,1
4459430,13:25:00,13:25:00,86,4,1
4459430,13:26:00,13:26:00,87,5,1
4459430,13:27:00,13:27:00,88,6,1
4459430,13:29:00,13:29:00,89,7,1
4459430,13:31:00,13:31:00,90,8,1
4459430,13:33:00,13:33:00,12,9,1
4459430,13:35:00,13:35:00,91,10,1
4459430,13:39:00,13:39:00,92,11,1
4459430,13:42:00,13:42:00,93,12,1
4459430,13:44:00,13:44:00,94,13,1
4459430,13:45:00,13:45:00,95,14,1
4459430,13:46:00,13:46:00,96,15,1
4459430,13:47:00,13:47:00,97,16,1
4459430,13:49:00,13:49:00,98,17,1
4459430,13:50:00,13:50:00,99,18,1
4459430,13:51:00,13:51:00,100,19,1
4459430,13:52:00,13:52:00,55,20,1
4459430,13:55:00,13:55:00,101,21,1
4459430,13:57:00,13:57:00,102,22,1
4459430,13:58:00,13:58:00,103,23,1
4459430,13:59:00,13:59:00,104,24,1
4459430,14:01:00,14:01:00,105,25,1
4459430,14:02:00,14:02:00,113,26,1
4459430,14:04:00,14:04:00,112,27,1
4459430,14:06:00,14:06:00,111,28,1
4459430,14:07:00,14:07:00,110,29,1
4459431,13:18:00,13:18:00,115,1,1
4459431,13:21:00,13:21:00,122,2,1
4459431,13:22:00,13:22:00,123,3,1
4459431,13:24:00,13:24:00,127,4,1
4459431,13:25:00,13:25:00,83,5,1
4459431,13:26:00,13:26:00,84,6,1
4459431,13:28:00,13:28:00,85,7,1
4459431,13:30:00,13:30:00,86,8,1
4459431,13:31:00,13:31:00,87,9,1
4459431,13:32:00,13:32:00,88,10,1
4459431,13:34:00,13:34:00,89,11,1
4459431,13:36:00,13:36:00,90,12,1
4459431,13:38:00,13:38:00,12,13,1
4459431,13:40:00,13:40:00,91,14,1
4459431,13:42:00,13:42:00,128,15,1
4459431,13:44:00,13:44:00,129,16,1
4459431,13:45:00,13:45:00,130,17,1
4459431,13:47:00,13:47:00,131,18,1
4459431,13:49:00,13:49:00,132,19,1
4459432,13:30:00,13:30:00,83,1,1
4459432,13:31:00,13:31:00,84,2,1
4459432,13:33:00,13:33:00,85,3,1
4459432,13:35:00,13:35:00,86,4,1
4459432,13:36:00,13:36:00,87,5,1
4459432,13:37:00,13:37:00,88,6,1
4459432,13:39:00,13:39:00,89,7,1
4459432,13:41:00,13:41:00,90,8,1
4459432,13:43:00,13:43:00,12,9,1
4459432,13:45:00,13:45:00,91,10,1
4459432,13:49:00,13:49:00,92,11,1
4459432,13:52:00,13:52:00,93,12,1
4459432,13:54:00,13:54:00,94,13,1
4459432,13:55:00,13:55:00,95,14,1
4459432,13:56:00,13:56:00,96,15,1
4459432,13:57:00,13:57:00,97,16,1
4459432,13:59:00,13:59:00,98,17,1
4459432,14:00:00,14:00:00,99,18,1
4459432,14:01:00,14:01:00,100,19,1
4459432,14:02:00,14:02:00,55,20,1
4459432,14:05:00,14:05:00,101,21,1
4459432,14:07:00,14:07:00,102,22,1
4459432,14:08:00,14:08:00,103,23,1
4459432,14:09:00,14:09:00,104,24,1
4459433,13:28:00,13:28:00,115,1,1
4459433,13:31:00,13:31:00,122,2,1
4459433,13:32:00,13:32:00,123,3,1
4459433,13:34:00,13:34:00,126,4,1
4459434,13:40:00,13:40:00,83,1,1
4459434,13:41:00,13:41:00,84,2,1
4459434,13:43:00,13:43:00,85,3,1
4459434,13:45:00,13:45:00,86,4,1
4459434,13:46:00,13:46:00,87,5,1
4459434,13:47:00,13:47:00,88,6,1
4459434,13:49:00,13:49:00,89,7,1
4459434,13:51:00,13:51:00,90,8,1
4459434,13:53:00,13:53:00,12,9,1
4459434,13:55:00,13:55:00,91,10,1
4459434,13:59:00,13:59:00,92,11,1
4459434,14:02:00,14:02:00,93,12,1
4459434,14:04:00,14:04:00,94,13,1
4459434,14:05:00,14:05:00,95,14,1
4459434,14:06:00,14:06:00,96,15,1
4459434,14:07:00,14:07:00,97,16,1
4459434,14:09:00,14:09:00,98,17,1
4459434,14:10:00,14:10:00,99,18,1
4459434,14:11:00,14:11:00,100,19,1
4459434,14:12:00,14:12:00,55,20,1
4459434,14:15:00,14:15:00,101,21,1
4459434,14:17:00,14:17:00,102,22,1
4459434,14:18:00,14:18:00,103,23,1
4459434,14:19:00,14:19:00,104,24,1
4459434,14:22:00,14:22:00,106,25,1
4459435,14:16:00,14:16:00,55,1,1
4459435,14:19:00,14:19:00,101,2,1
4459435,14:21:00,14:21:00,102,3,1
4459435,14:22:00,14:22:00,103,4,1
4459435,14:23:00,14:23:00,104,5,1
4459435,14:25:00,14:25:00,105,6,1
4459435,14:26:00,14:26:00,114,7,1
4459436,13:38:00,13:38:00,115,1,1
4459436,13:41:00,13:41:00,122,2,1
4459436,13:42:00,13:42:00,123,3,1
4459436,13:44:00,13:44:00,127,4,1
4459436,13:45:00,13:45:00,83,5,1
4459436,13:46:00,13:46:00,84,6,1
4459436,13:48:00,13:48:00,85,7,1
4459436,13:50:00,13:50:00,86,8,1
4459436,13:51:00,13:51:00,87,9,1
4459436,13:52:00,13:52:00,88,10,1
4459436,13:54:00,13:54:00,89,11,1
4459436,13:56:00,13:56:00,90,12,1
4459436,13:58:00,13:58:00,12,13,1
4459436,14:00:00,14:00:00,91,14,1
4459436,14:02:00,14:02:00,128,15,1
4459436,14:04:00,14:04:00,129,16,1
4459436,14:05:00,14:05:00,130,17,1
4459436,14:07:00,14:07:00,131,18,1
4459436,14:09:00,14:09:00,132,19,1
4459437,13:50:00,13:50:00,83,1,1
4459437,13:51:00,13:51:00,84,2,1
4459437,13:53:00,13:53:00,85,3,1
4459437,13:55:00,13:55:00,86,4,1
4459437,13:56:00,13:56:00,87,5,1
4459437,13:57:00,13:57:00,88,6,1
4459437,13:59:00,13:59:00,89,7,1
4459437,14:01:00,14:01:00,90,8,1
4459437,14:03:00,14:03:00,12,9,1
4459437,14:05:00,14:05:00,91,10,1
4459437,14:09:00,14:09:00,92,11,1
4459437,14:12:00,14:12:00,93,12,1
4459437,14:14:00,14:14:00,94,13,1
4459437,14:15:00,14:15:00,95,14,1
4459437,14:16:00,14:16:00,96,15,1
4459437,14:17:00,14:17:00,97,16,1
4459437,14:19:00,14:19:00,98,17,1
4459437,14:20:00,14:20:00,99,18,1
4459437,14:21:00,14:21:00,100,19,1
4459437,14:22:00,14:22:00,55,20,1
4459437,14:25:00,14:25:00,101,21,1
4459437,14:27:00,14:27:00,102,22,1
4459437,14:28:00,14:28:00,103,23,1
4459437,14:29:00,14:29:00,104,24,1
4459437,14:31:00,14:31:00,105,25,1
4459437,14:32:00,14:32:00,113,26,1
4459437,14:34:00,14:34:00,112,27,1
4459437,14:36:00,14:36:00,111,28,1
4459437,14:37:00,14:37:00,110,29,1
4459438,13:48:00,13:48:00,115,1,1
4459438,13:51:00,13:51:00,122,2,1
4459438,13:52:00,13:52:00,123,3,1
4459438,13:54:00,13:54:00,126,4,1
4459439,14:00:00,14:00:00,83,1,1
4459439,14:01:00,14:01:00,84,2,1
4459439,14:03:00,14:03:00,85,3,1
4459439,14:05:00,14:05:00,86,4,1
4459439,14:06:00,14:06:00,87,5,1
4459439,14:07:00,14:07:00,88,6,1
4459439,14:09:00,14:09:00,89,7,1
4459439,14:11:00,14:11:00,90,8,1
4459439,14:13:00,14:13:00,12,9,1
4459439,14:15:00,14:15:00,91,10,1
4459439,14:19:00,14:19:00,92,11,1
4459439,14:22:00,14:22:00,93,12,1
4459439,14:24:00,14:24:00,94,13,1
4459439,14:25:00,14:25:00,95,14,1
4459439,14:26:00,14:26:00,96,15,1
4459439,14:27:00,14:27:00,97,16,1
4459439,14:29:00,14:29:00,98,17,1
4459439,14:30:00,14:30:00,99,18,1
4459439,14:31:00,14:31:00,100,19,1
4459439,14:32:00,14:32:00,55,20,1
4459439,14:35:00,14:35:00,101,21,1
4459439,14:37:00,14:37:00,102,22,1
4459439,14:38:00,14:38:00,103,23,1
4459439,14:39:00,14:39:00,104,24,1
4459440,13:58:00,13:58:00,115,1,1
4459440,14:01:00,14:01:00,122,2,1
4459440,14:02:00,14:02:00,123,3,1
4459440,14:04:00,14:04:00,127,4,1
4459440,14:05:00,14:05:00,83,5,1
4459440,14:06:00,14:06:00,84,6,1
4459440,14:08:00,14:08:00,85,7,1
4459440,14:10:00,14:10:00,86,8,1
4459440,14:11:00,14:11:00,87,9,1
4459440,14:12:00,14:12:00,88,10,1
4459440,14:14:00,14:14:00,89,11,1
4459440,14:16:00,14:16:00,90,12,1
4459440,14:18:00,14:18:00,12,13,1
4459440,14:20:00,14:20:00,91,14,1
4459440,14:22:00,14:22:00,128,15,1
4459440,14:24:00,14:24:00,129,16,1
4459440,14:25:00,14:25:00,130,17,1
4459440,14:27:00,14:27:00,131,18,1
4459440,14:29:00,14:29:00,132,19,1
4459441,14:10:00,14:10:00,83,1,1
4459441,14:11:00,14:11:00,84,2,1
4459441,14:13:00,14:13:00,85,3,1
4459441,14:15:00,14:15:00,86,4,1
4459441,14:16:00,14:16:00,87,5,1
4459441,14:17:00,14:17:00,88,6,1
4459441,14:19:00,14:19:00,89,7,1
4459441,14:21:00,14:21:00,90,8,1
4459441,14:23:00,14:23:00,12,9,1
4459441,14:25:00,14:25:00,91,10,1
4459441,14:29:00,14:29:00,92,11,1
4459441,14:32:00,14:32:00,93,12,1
4459441,14:34:00,14:34:00,94,13,1
4459441,14:35:00,14:35:00,95,14,1
4459441,14:36:00,14:36:00,96,15,1
4459441,14:37:00,14:37:00,97,16,1
4459441,14:39:00,14:39:00,98,17,1
4459441,14:40:00,14:40:00,99,18,1
4459441,14:41:00,14:41:00,100,19,1
4459441,14:42:00,14:42:00,55,20,1
4459441,14:45:00,14:45:00,101,21,1
4459441,14:47:00,14:47:00,102,22,1
4459441,14:48:00,14:48:00,103,23,1
4459441,14:49:00,14:49:00,104,24,1
4459441,14:52:00,14:52:00,106,25,1
4459442,14:46:00,14:46:00,55,1,1
4459442,14:49:00,14:49:00,101,2,1
4459442,14:51:00,14:51:00,102,3,1
4459442,14:52:00,14:52:00,103,4,1
4459442,14:53:00,14:53:00,104,5,1
4459442,14:55:00,14:55:00,105,6,1
4459442,14:56:00,14:56:00,114,7,1
4459443,14:08:00,14:08:00,115,1,1
4459443,14:11:00,14:11:00,122,2,1
4459443,14:12:00,14:12:00,123,3,1
4459443,14:14:00,14:14:00,126,4,1
4459444,14:20:00,14:20:00,83,1,1
4459444,14:21:00,14:21:00,84,2,1
4459444,14:23:00,14:23:00,85,3,1
4459444,14:25:00,14:25:00,86,4,1
4459444,14:26:00,14:26:00,87,5,1
4459444,14:27:00,14:27:00,88,6,1
4459444,14:29:00,14:29:00,89,7,1
4459444,14:31:00,14:31:00,90,8,1
4459444,14:33:00,14:33:00,12,9,1
4459444,14:35:00,14:35:00,91,10,1
4459444,14:39:00,14:39:00,92,11,1
4459444,14:42:00,14:42:00,93,12,1
4459444,14:44:00,14:44:00,94,13,1
4459444,14:45:00,14:45:00,95,14,1
4459444,14:46:00,14:46:00,96,15,1
4459444,14:47:00,14:47:00,97,16,1
4459444,14:49:00,14:49:00,98,17,1
4459444,14:50:00,14:50:00,99,18,1
4459444,14:51:00,14:51:00,100,19,1
4459444,14:52:00,14:52:00,55,20,1
4459444,14:55:00,14:55:00,101,21,1
4459444,14:57:00,14:57:00,102,22,1
4459444,14:58:00,14:58:00,103,23,1
4459444,14:59:00,14:59:00,104,24,1
4459444,15:01:00,15:01:00,105,25,1
4459444,15:02:00,15:02:00,113,26,1
4459444,15:04:00,15:04:00,112,27,1
4459444,15:06:00,15:06:00,111,28,1
4459444,15:07:00,15:07:00,110,29,1
4459445,14:18:00,14:18:00,115,1,1
4459445,14:21:00,14:21:00,122,2,1
4459445,14:22:00,14:22:00,123,3,1
4459445,14:24:00,14:24:00,127,4,1
4459445,14:25:00,14:25:00,83,5,1
4459445,14:26:00,14:26:00,84,6,1
4459445,14:28:00,14:28:00,85,7,1
4459445,14:30:00,14:30:00,86,8,1
4459445,14:31:00,14:31:00,87,9,1
4459445,14:32:00,14:32:00,88,10,1
4459445,14:34:00,14:34:00,89,11,1
4459445,14:36:00,14:36:00,90,12,1
4459445,14:38:00,14:38:00,12,13,1
4459445,14:40:00,14:40:00,91,14,1
4459445,14:42:00,14:42:00,128,15,1
4459445,14:44:00,14:44:00,129,16,1
4459445,14:45:00,14:45:00,130,17,1
4459445,14:47:00,14:47:00,131,18,1
4459445,14:49:00,14:49:00,132,19,1
4459446,14:30:00,14:30:00,83,1,1
4459446,14:31:00,14:31:00,84,2,1
4459446,14:33:00,14:33:00,85,3,1
4459446,14:35:00,14:35:00,86,4,1
4459446,14:36:00,14:36:00,87,5,1
4459446,14:37:00,14:37:00,88,6,1
4459446,14:39:00,14:39:00,89,7,1
4459446,14:41:00,14:41:00,90,8,1
4459446,14:43:00,14:43:00,12,9,1
4459446,14:45:00,14:45:00,91,10,1
4459446,14:49:00,14:49:00,92,11,1
4459446,14:52:00,14:52:00,93,12,1
4459446,14:54:00,14:54:00,94,13,1
4459446,14:55:00,14:55:00,95,14,1
4459446,14:56:00,14:56:00,96,15,1
4459446,14:57:00,14:57:00,97,16,1
4459446,14:59:00,14:59:00,98,17,1
4459446,15:00:00,15:00:00,99,18,1
4459446,15:01:00,15:01:00,100,19,1
4459446,15:02:00,15:02:00,55,20,1
4459446,15:05:00,15:05:00,101,21,1
4459446,15:07:00,15:07:00,102,22,1
4459446,15:08:00,15:08:00,103,23,1
4459446,15:09:00,15:09:00,104,24,1
4459447,14:28:00,14:28:00,115,1,1
4459447,14:31:00,14:31:00,122,2,1
4459447,14:32:00,14:32:00,123,3,1
4459447,14:34:00,14:34:00,126,4,1
4459448,14:40:00,14:40:00,83,1,1
4459448,14:41:00,14:41:00,84,2,1
4459448,14:43:00,14:43:00,85,3,1
4459448,14:45:00,14:45:00,86,4,1
4459448,14:46:00,14:46:00,87,5,1
4459448,14:47:00,14:47:00,88,6,1
4459448,14:49:00,14:49:00,89,7,1
4459448,14:51:00,14:51:00,90,8,1
4459448,14:53:00,14:53:00,12,9,1
4459448,14:55:00,14:55:00,91,10,1
4459448,14:59:00,14:59:00,92,11,1
4459448,15:02:00,15:02:00,93,12,1
4459448,15:04:00,15:04:00,94,13,1
4459448,15:05:00,15:05:00,95,14,1
4459448,15:06:00,15:06:00,96,15,1
4459448,15:07:00,15:07:00,97,16,1
4459448,15:09:00,15:09:00,98,17,1
4459448,15:10:00,15:10:00,99,18,1
4459448,15:11:00,15:11:00,100,19,1
4459448,15:12:00,15:12:00,55,20,1
4459448,15:15:00,15:15:00,101,21,1
4459448,15:17:00,15:17:00,102,22,1
4459448,15:18:00,15:18:00,103,23,1
4459448,15:19:00,15:19:00,104,24,1
4459448,15:22:00,15:22:00,106,25,1
4459449,15:16:00,15:16:00,55,1,1
4459449,15:19:00,15:19:00,101,2,1
4459449,15:21:00,15:21:00,102,3,1
4459449,15:22:00,15:22:00,103,4,1
4459449,15:23:00,15:23:00,104,5,1
4459449,15:25:00,15:25:00,105,6,1
4459449,15:26:00,15:26:00,114,7,1
4459450,14:38:00,14:38:00,115,1,1
4459450,14:41:00,14:41:00,122,2,1
4459450,14:42:00,14:42:00,123,3,1
4459450,14:44:00,14:44:00,127,4,1
4459450,14:45:00,14:45:00,83,5,1
4459450,14:46:00,14:46:00,84,6,1
4459450,14:48:00,14:48:00,85,7,1
4459450,14:50:00,14:50:00,86,8,1
4459450,14:51:00,14:51:00,87,9,1
4459450,14:52:00,14:52:00,88,10,1
4459450,14:54:00,14:54:00,89,11,1
4459450,14:56:00,14:56:00,90,12,1
4459450,14:58:00,14:58:00,12,13,1
4459450,15:00:00,15:00:00,91,14,1
4459450,15:02:00,15:02:00,128,15,1
4459450,15:04:00,15:04:00,129,16,1
4459450,15:05:00,15:05:00,130,17,1
4459450,15:07:00,15:07:00,131,18,1
4459450,15:09:00,15:09:00,132,19,1
4459451,14:50:00,14:50:00,83,1,1
4459451,14:51:00,14:51:00,84,2,1
4459451,14:53:00,14:53:00,85,3,1
4459451,14:55:00,14:55:00,86,4,1
4459451,14:56:00,14:56:00,87,5,1
4459451,14:57:00,14:57:00,88,6,1
4459451,14:59:00,14:59:00,89,7,1
4459451,15:01:00,15:01:00,90,8,1
4459451,15:03:00,15:03:00,12,9,1
4459451,15:05:00,15:05:00,91,10,1
4459451,15:09:00,15:09:00,92,11,1
4459451,15:12:00,15:12:00,93,12,1
4459451,15:14:00,15:14:00,94,13,1
4459451,15:15:00,15:15:00,95,14,1
4459451,15:16:00,15:16:00,96,15,1
4459451,15:17:00,15:17:00,97,16,1
4459451,15:19:00,15:19:00,98,17,1
4459451,15:20:00,15:20:00,99,18,1
4459451,15:21:00,15:21:00,100,19,1
4459451,15:22:00,15:22:00,55,20,1
4459451,15:25:00,15:25:00,101,21,1
4459451,15:27:00,15:27:00,102,22,1
4459451,15:28:00,15:28:00,103,23,1
4459451,15:29:00,15:29:00,104,24,1
4459451,15:31:00,15:31:00,105,25,1
4459451,15:32:00,15:32:00,113,26,1
4459451,15:34:00,15:34:00,112,27,1
4459451,15:36:00,15:36:00,111,28,1
4459451,15:37:00,15:37:00,110,29,1
4459452,14:48:00,14:48:00,115,1,1
4459452,14:51:00,14:51:00,122,2,1
4459452,14:52:00,14:52:00,123,3,1
4459452,14:54:00,14:54:00,126,4,1
4459453,15:00:00,15:00:00,83,1,1
4459453,15:01:00,15:01:00,84,2,1
4459453,15:03:00,15:03:00,85,3,1
4459453,15:05:00,15:05:00,86,4,1
4459453,15:06:00,15:06:00,87,5,1
4459453,15:07:00,15:07:00,88,6,1
4459453,15:09:00,15:09:00,89,7,1
